,first_response_time,followers,prev_pullreqs,prior_review_num,social_strength,asserts_per_kloc,integrator_availability,open_pr_num,perc_external_contribs,project_age,requester_succ_rate,sloc,team_size,test_cases_per_kloc,test_lines_per_kloc,ci_latency,description_length,num_code_comments,num_code_comments_con,num_comments,num_comments_con,num_participants,part_num_code,churn_addition_open,churn_deletion_open,commits_on_files_touched_open,files_changed_open,num_commits_open,src_churn_open,test_churn_open,churn_addition_close,churn_deletion_close,commits_on_files_touched_close,files_changed_close,num_commits_close,src_churn_close,test_churn_close,churn_addition_change,churn_deletion_change,commits_on_files_touched_change,files_changed_change,num_commits_change,src_churn_change,test_churn_change,lifetime_minutes
requester_succ_rate,-0.0274488933149373,-0.011752755723130509,0.11112083261233158,-0.07590371434553077,0.19824775289906826,-0.06146296312190899,-0.023071597806760123,-0.18347683015234145,-0.06429110453904578,-0.1299380621269692,1.0,-0.025427430223294235,-0.013669202672067888,-0.03766770683990414,-0.05826077940312366,-0.05447984416132615,-0.06769063600845394,-0.011810381363371791,-0.0066003569909090145,-0.09171671761422003,-0.05090454383725548,-0.09747700971207257,-0.012492832520059564,0.028226558281617218,0.03688732504912296,0.08603621795046021,0.06531123417991663,0.034358946626381774,0.029586748862960786,0.007045652409492608,0.026875067150412473,0.03318834519209891,0.08579686553960021,0.06270611333537839,0.021064683868248238,0.028789192040279403,0.0025269442072667833,-0.006114320031419164,-0.00267971642311289,0.006706649881731262,0.001701007545126657,-0.005695545176496941,-0.0035818972988930654,-0.00969436355569324,-0.1324170632089374
sloc,-0.09102379358016839,-0.026291482235611802,0.2725983640825441,0.34992915263163465,9.652143544932748e-05,0.010813341677345224,-0.25000340344670413,0.5403164916454065,-0.06276893607449129,0.3090797446396609,-0.025427430223294235,1.0,0.5388920251282577,-0.04286745660444941,-0.07890866038044518,0.07602256395858235,0.11017186979581728,0.08703786296944137,0.07890666711866763,0.1448983999492453,0.12091076228116313,0.14867816394011807,0.08877899037119057,0.15499202164818557,0.15188241431004243,0.02175161703467176,0.07662861626991781,0.03128697743764417,0.15496406400364435,0.07296934825504676,0.1587665633264584,0.15721260281943747,0.028601359154522457,0.08005309635651724,0.035892430828317244,0.1584406476778022,0.07602635503017725,0.05508903040322123,0.0548027589498287,0.026159430014888675,0.020536343363059952,0.023335938373894152,0.054897559147208806,0.034760378566737415,0.0777730029739317
team_size,-0.15364619727169793,0.013173274256911732,0.2208870032242225,0.2811696433720565,0.02123310439762991,0.17055514690844506,-0.36236713836494916,0.6970320735004932,-0.0991425105162728,0.2269096978343696,-0.013669202672067888,0.5388920251282577,1.0,0.12396588968504459,0.1560931348094419,0.18299217707247484,0.18652823149868705,0.1721178387740684,0.14992269722376073,0.24855193642332593,0.20184581535470297,0.2598055110905524,0.1762913549229467,0.047308248983603994,0.05149589195271622,0.07817853441453823,0.011539927435626146,0.029429172693219496,0.028301373472142666,0.07923915854605328,0.05167868563044198,0.06090925638087823,0.08808313873374311,0.017485959685497758,0.0458263834778138,0.03207785433935505,0.08378755608574447,0.05207763382296355,0.05264128521906272,0.04062864296071915,0.02636887946761072,0.04766704606870429,0.044705148421335154,0.05189349272242199,0.11774086846900635
test_cases_per_kloc,0.01825065679059132,0.04416408341441315,0.05461962756489936,0.04287565561308609,0.0012397502656245178,0.7595135112675836,-0.06165767250806622,0.16183834515568776,-0.053139614080425016,0.182791601746102,-0.03766770683990414,-0.04286745660444941,0.12396588968504459,1.0,0.68339800554842,0.28157773005086867,0.09048607767014115,0.04445592329348334,0.036099530418381306,0.07639755025178671,0.05256471855112313,0.07921778951038128,0.04458799410539714,0.017118102117484643,0.01606780039372692,-0.01008517770819041,0.015645815071158285,0.02363228671781516,-0.03730624387147117,0.21196730752198462,0.022546246074624486,0.020865246859946517,-0.004534951091345703,0.022667106761369644,0.029371973274132733,-0.035119433726271895,0.22674390901019936,0.03257890944852561,0.03001545814083956,0.027949013168393134,0.028484807763931558,0.027051076238005557,0.008156574086948401,0.11981412495076231,0.06751012075426176
test_lines_per_kloc,-0.025043772410764907,0.14093422173852702,0.03855308518554741,0.04180003060579948,0.009925814673180629,0.817017523431368,-0.05666124942424475,0.1809529230675395,-0.05752228679701719,0.1533668380227184,-0.05826077940312366,-0.07890866038044518,0.1560931348094419,0.68339800554842,1.0,0.2925645215320073,0.11529234458179938,0.09313804399393,0.08478976575514545,0.14405233024288916,0.10895788823655994,0.14716902445680322,0.09417257776288876,0.052585117169056506,0.04452587044878898,-0.013155795799033159,0.026719050400248082,0.024990846878425076,-0.029737810084004505,0.31626613816337096,0.05897480012221869,0.050924534143264005,-0.007826796136015906,0.03357511010204897,0.033631715888274856,-0.026820885983715344,0.3321035419933176,0.04998228262914733,0.04632301506285555,0.03255556858984388,0.03290812220816951,0.034271740098816304,0.015831312360647165,0.17152216175723997,0.09880311016695822
ci_latency,0.04822305974753871,0.20119574751537148,0.10852022793178026,0.19135174199636784,0.11786992385615455,0.30488404145483394,-0.09096772612805866,0.2868932670953859,-0.025065571946574338,0.221454822780226,-0.05447984416132615,0.07602256395858235,0.18299217707247484,0.28157773005086867,0.2925645215320073,1.0,0.18274560352140656,0.13275712209842702,0.1128683668052954,0.218919700649345,0.1696682687940565,0.22388970148235318,0.13407091687119865,0.047260421995703454,0.04026392747830918,0.03298362194225998,0.02803300633614085,0.05789288147835662,0.021873371409355843,0.13713218574778613,0.045880742243804604,0.048012569034280896,0.0324581623019641,0.027775186525199908,0.07887550041783445,0.019011771739365448,0.15064046927011812,0.07897180827523965,0.07706970757047851,0.05125087189451371,0.05172163505339281,0.08236890315312599,0.06419874153729455,0.10491428945338405,0.2498743316616856
description_length,0.04760448944009392,0.09510437645232421,-0.04259195203618226,0.07125415381745707,-0.02760905788794625,0.10974911409138619,-0.021687848897722104,0.23378248584368788,0.07023216525333302,0.1333266600473036,-0.06769063600845394,0.11017186979581728,0.18652823149868705,0.09048607767014115,0.11529234458179938,0.18274560352140656,1.0,0.17568187311217925,0.17185964097044557,0.3134666575635209,0.28753890299233653,0.3155269280972724,0.17720962995931602,0.08032458018310033,0.0537470652377141,0.003089833921067049,0.017002236618004,0.04641087137794584,0.06332775291772687,0.08287365316333822,0.09361444586197681,0.07826868845773907,0.0147545382019398,0.029769922048984487,0.09168327053987217,0.07544478290959289,0.10031173469366508,0.1308704650043256,0.12613039364104356,0.06837586006190917,0.08372635522679192,0.12162463008998502,0.12443758447337662,0.09922311947718183,0.32005662284473707
num_code_comments,0.07853070357481723,0.008008560548265825,-0.029469119051136892,0.028807865518108888,0.07298324966141449,0.08752886357351965,-0.053360003563297315,0.13815861129441037,-0.032346988212499025,0.0381059835712822,-0.011810381363371791,0.08703786296944137,0.1721178387740684,0.04445592329348334,0.09313804399393,0.13275712209842702,0.17568187311217925,1.0,0.8134335804655404,0.6299684879256976,0.5773601676066269,0.5746279748211045,0.995401871106187,0.3069993694694837,0.207192549683552,0.07830652531011173,0.21940436579478298,0.23441231148753658,0.27311157387500584,0.20490843873197745,0.34823804216967513,0.3051567341326275,0.10914091832896244,0.27101304357222555,0.414240176250703,0.31587997381015603,0.24929144454950686,0.42853255982059196,0.4323876618595351,0.20637132524323407,0.3057771449346306,0.43276420374240115,0.4197126585309234,0.3001464552552731,0.3340507772848051
num_code_comments_con,0.06339944758964901,0.034973953712988386,-0.004103617295632896,0.034006218238772506,0.08366793944060093,0.07984673160249034,-0.045814682556521755,0.1228012590350894,-0.03144072231837916,0.03610364539591646,-0.0066003569909090145,0.07890666711866763,0.14992269722376073,0.036099530418381306,0.08478976575514545,0.1128683668052954,0.17185964097044557,0.8134335804655404,1.0,0.5325676583110515,0.61594859829862,0.49284416135955467,0.8245179573297339,0.26089224288033314,0.18378463600692946,0.07666763475527882,0.1911795965457121,0.2020621923122453,0.23361291120681604,0.18379736862216892,0.2953594148662375,0.2639675741336977,0.10329376015044334,0.2343961532583264,0.3440192745379819,0.26922058159900614,0.2234205594870291,0.358309565141502,0.36067238377112093,0.18472888942626983,0.2645469492685305,0.35676860449869896,0.3509566629395363,0.26927810102288324,0.2769294410176455
num_comments,0.0008729717293471831,0.07662155719643239,-0.11910306804702418,0.04571940470559929,0.01911242630968491,0.13887593648294552,-0.05127078157317021,0.26263658574557486,0.04159228700815151,0.08772147261394106,-0.09171671761422003,0.1448983999492453,0.24855193642332593,0.07639755025178671,0.14405233024288916,0.218919700649345,0.3134666575635209,0.6299684879256976,0.5325676583110515,1.0,0.7981655658329975,0.9724138620133668,0.624215938306732,0.2324196514048,0.14818205682830995,0.006764986229832611,0.13295749190289377,0.18529135709326808,0.20094861040424455,0.17693066880294295,0.2779933285208892,0.23810806972754728,0.04204991218239796,0.19154340744118542,0.3513676928056391,0.24555833997905283,0.2243857597432685,0.37731950539025577,0.3712596833556181,0.1986212443261334,0.2844940034014156,0.38437229746488827,0.36353843860910334,0.266761914943294,0.5049767996000428
